municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-21 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-22 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-23 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-24 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-25 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-26 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-27 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-28 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-29 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-30 23:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 00:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 01:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 02:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 03:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 04:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 05:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 06:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 07:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 08:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 09:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 10:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 11:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 12:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 13:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 14:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 15:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 16:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 17:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 18:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 19:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 20:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 21:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 22:00:00.0;0.00
URUANA;522170001A;GO;Centro;-15.5;-49.688;2015-07-31 23:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 00:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 01:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 02:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 03:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 04:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 05:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 06:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 07:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 08:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 09:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 10:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 11:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 12:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 13:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 14:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 15:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 16:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 17:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 18:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 19:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 20:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 21:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 22:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-01 23:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 00:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 01:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 02:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 03:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 04:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 05:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 06:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 07:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 08:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 09:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 10:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 11:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 12:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 13:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 14:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 15:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 16:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 17:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 18:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 19:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 20:00:00.0;0.00
CATALÃO;520510901A;GO;Restaurante Comunitario;-18.1671;-47.9516;2015-07-02 21:00:00.0;0.00
